emotion,text
Sadness,Que dia del amigo mas aburrido pase
Sadness,@VickyFH_2891 Te acordas de esto? Es cuando recién empezaba todo el año pasado 😰 que horror
Sadness,Aburrido!!!!!!!!!
Sadness,Necesito que alguien me consiga un epicrisis 😟
Sadness,Si antes me sentía desanimada ahora estoy peor /patea su banquito y se va alv.
Sadness,"Sí, soy un sangrón y un amargado jajajaja.: me siento solitario"
Sadness,"Según Facebook, hace 7 años andaba con Fernanda "
Sadness,"@elcapiperez deberías de hacer una resolana que dure 7 horas, o en lo que amanece, pues ya me da temor en la noche y no puedo dormir 😟"
Sadness,"Y por miedo a perder, termino perdiendo siempre."
Sadness,@MirnaLizeeth @clarisaagarza  @brendaatoriz  k tiempos we lloremos 😭
Sadness,"Estoy llorando pero no tengo cara para pedirte perdón, enserio lo siento"
Sadness,the boy in the striped pajamas siempre me hara llorar
Sadness,"Yo estaba en un momento muy alegre y y luego ver cosas sobre el tour de Harry, me ha deprimido. Auch."
Sadness,Estoy tan aburrido en estas vacaciones que soy capaz de irme a la mierda por ahí un par de días. Estoy viendo Colón entre rios.
Sadness,"Ya regresó la luz. Ahora sí, guarden silencio que voy a cenar y se me puede espantar el hambre. 😌"
Sadness,"@ErickLindoro Siii, súper triste 😩"
Sadness,yo soy bien amargada y me imagino regañando a taehyung todo el día y el solo se reiría de mi y me daría besitos y yo lo perdonaría i-
Sadness,Que triste lo de Chester
Sadness,"Escuché una canción re lindaa y cuando voy a ver la traducción es re depresiva mal, weno"
Sadness,Ojalá que la rabia que tengo se quede en rabia y no se transforme en tristeza
Sadness,extraño messenger era divertido
Sadness,Estoy viendo un especial de Linkin Park y no tenía la menos idea de el motivo de eso. Que lamentable 😔😑
Sadness,No quiero ir mañana a la escuela 
Sadness,@Heberlizeth @JESUSESA Que terrible dolor la pérdida de un hijo y peor aún cuando es asesinado impunemente.
Sadness,De nuevo Lunes  12:00 am 😥
Sadness,¿POR QUÉ LA ESCENA DE LILY DISFRAZADA DE BALLENA EN EL APARTAMENTO VACÍO ME HIZO LLORAR TANTO? AHHH
Sadness,@LeSet_ @_XpressTV Ahora solo existe en mi memoria 
Sadness,A mí realmente me dio pena la muerte de Cornell y #ChesterBennington
Sadness,PATRI ME HA ABANDONADO
Sadness,No superó la noche  de ayer 
Sadness,"Qué horrible no poder confiar, sentir que te harán daño otra vez y no saber cómo huir sin mirar atrás!!"
Sadness,Cumplir un festivo no es nada cool amigos.
Sadness,Llevo 3 o 4 días conectándome poquísimo y veo que lo estáis pasando genial. #Susto
Sadness,Es ver eso y romper en llanto😟
Sadness,@terko2013 @fffnav @rfeiBJ @Gregoriodalbon @Pontifex_es @CFKArgentina Vi imágenes de que tiran la leche en campo !!eso es terrible!!!
Sadness,Uno no sabe lo que tiene hasta que lo pierde La pura verdad 🙁
Sadness,"Triste es dar todo tu amor, toda tu alma y todo tu.ser con una sonrisk, y que se quede ahi, prendido en el aire"
Sadness,@JudysLullaby Porque a mi 😣 cuando sera el dia que una de las expocomic inviten a judy a san luis 
Sadness,"Que en la batalla del amor, sé que he peleado con honor, te lo di todo y lo perdí."
Sadness,@julisologaistoa Vos que vas a saber si sos una amargada que no quiere que la llame 😢
Sadness,Thian no me suelta y quiero ir a fumar un cigarro 
Sadness,Horrible es todo lo que te aferras y lo difícil que es soltar
Sadness,"@armijo_victor JAJAJAJAJAJAJAJAJAJ Chtm, me refería a depresión wey ☹️"
Sadness,Oooo me quede corte gil en el colegio esperando y el de teatro no vino 
Sadness,estoy re indignada porque mmfd no esta en netflix y el cuarto capitulo tiene una calidad de mierda y encima ES EL MEJOR quiero llorar
Sadness,@nirvanaxdictx Porque aya arriba Se estan mandando terrible concierto!!!! 😢😢
Sadness,Yo sé que no me ha dado sueño porque estoy indignado.
Sadness,"@mjriverar_ @ElSantinoBoy Majo, me destruíste con este gif..no sabes cuánto odio a este payaso 😭"
Sadness,"Fa loco no quiero cumplir 18, quiero jugar con autitos y que mi única preocupación sea llegar a casa a las 7 para tomar la chocolatada."
Sadness,Estoy cansada de que me prometan cosas y después no lo cumplan
Sadness,"No estás deprimido, estás distraído  Distraído de la vida que te rodea🎶👌🏽"
Sadness,"Campañon, Campañon!!! 🔴⚪⚫   Terrible lo de chaca💪💪💪💪"
Sadness,me siento super miserable ahorita porque soy una seria amargada de mierda pero tengo comida :)
Sadness,"@anablabla ""Ay no, yo también estoy triste por muchas cosas y no por eso tengo ganas de morirme mi alma"""
Sadness,Ahorita quisiera que mi preocupación más grande fuese no poder ir festivales de música y esas cosas
Sadness,Quiero abrazar. Quiero querer. Me hace falta el cariño de mi gente. 🙁
Disgust,"@DalasReview me encanta la terrible hipocresia y doble moral que tiene esta gente, claro, cuando ella te lo quita ILEGALMENTE no importa..."
Disgust,@tctelevision @calle7tc Terrible  esto!
Disgust,@NANCYPAZOS manipularon los resultados de las Pazos... ahora una mesa pro militar...
Disgust,"@fiooresilva Fuera de joda si vi a tu hermana, vos sos la unica amargada que no sale nunca!!"
Disgust,"-te ves como de 25 -sí, ya se  -¿qué te dieron de chiquita para verte tan grande?  Wey, ya se que tengo cuerpo de treintona y soy amargada"
Disgust,Bola de pendejos sin madre los que están asaltando coches en medio del tráfico #Rabia
Disgust,@omarfdosk8 @CaracolTV @DesafioCaracol Andrea fea mala aburrida gafa odiosa estupida sisañera chismosa etc etc etc
Disgust,@AlvaritoMorales siempre queriendote hacer el gracioso eres malísimo.
Disgust,"Arreglo la moto y la vendo a la mierda, podrido de renegar "
Disgust,El PERÚ está cansado de tanta Podredumbre Porquería y Kagadas del PresidenteDeLUJO!  No acierta una! Se dispara a los pies! NO AMA AL PERÚ!
Disgust,"Como me van a decir gobernada, estoy indignada."
Disgust,"Yo me muerdo la lengua por no insultar, y a me lo devuelven así. Veo donde radica el mínimo respeto y educación 😐"
Disgust,el amargo sabor a traición
Disgust,El Rey diciendo a l@s catalanes lo qué deben ser x coj... Madre qué país. Ah que ha dicho algo de l@s catalanes herid@s x la poli... #ironía
Disgust,"Sospecho de María Dolores de Cospedal con una oreo envenenada, en el comedor"
Disgust,Terrible tarta de ricotaa
Disgust,@europapress Es lo menos que se puede pedir y esperar ante tal afrenta golpista.
Disgust,"que les agarro asco, en ésta última, la minita rubia, de ojos claros, resentida porque se la cogió y se fue a buscar un tesoro +"
Disgust,"@vaymosxpartes Insultos, denunciar la corrupción es insultar?"
Disgust,@NanaBlurl Como asturiana postiza estoy: indignada.
Disgust,Alguien se anda ganando su mentadita de madre 
Disgust,"La canción de ""oye mujer"" es la cosa más desagradable y corriente que puede existir ugh! No la tolero ..."
Disgust,¿Por qué Bad Bunny se vestirá tan mal? 
Disgust,Un asco a la gente resentida..
Disgust,algunas personas tienen suerte de q tenga tanta paciencia xq ya las hubiese mando a la mierda
Disgust,Estoy rodeada de personas muy resentida. 😔
Disgust,Pican jjjuerte los mosquitos 
Disgust,La manipulación del poder en forma déspota es una afrenta contra la democracia y esto favorece la corrupción. #corrupciónColombia
Disgust,Sufro de insomnio provocado por la estupida guardia
Disgust,@arkangel_dragon Creo q fue un poco de venganza
Disgust,"@Miotroyo2parte @amparelampa Solo hay que verle la cara de amargada, gentuza y aborto viviente. Para comprender todo. Asco dais asco !!!!!"
Disgust,"@manuelrosalesg Verdad ? Te creemos ? Tu huiste como lo q eres un traidor y cobarde, después negociaste tu salida con esas ratas del  Psuv"
Disgust,no toda sorpresa es agradable u.u
Disgust,Que horror quienes usan traje y converse.
Disgust,"Si tomó su vida por su decisión o por un juicio impedido por una trastorno depresivo mayor, es asunto de él. Mientras no sepan, no juzguen."
Disgust,"Alguien puede explicarme la lógica de #TripTank? Por más que le busco lo gracioso, sólo quedo con la sensación de #WTF?"
Disgust,odio que me toquen el cuello que sensacion horrible no me gusta
Disgust,"@LaTiadeltunco @oveflores la capital de Guate es idéntica a N capital SS en cuanto a orden, limpieza y seguridad ... 😒 #Sarcasmo"
Disgust,"Odio la gente cerrada, que no se deja ayudar. Para colmo la mayoría de la gente que quiero es así "
Disgust,@edrovill @JocF08 Te encargo lo incómodo que es 😥
Disgust,"@cquirarte Qué feo que venga la alegría se este prestando a esta farsa me dé secciona no pensé ver esto en tvz , eso solo en Televisa"
Disgust,@estevograndal @DDominguez_10 @carlosbertalo_ El palo  no va a funcionar subnormal😤
Disgust,@p_legancemodels @Lenin El voto más vergonzoso y repugnante de mi vida.
Disgust,"@RACCAR Claro, por eso Guilty Gear Xrd o Dragon Ball FighterZ son una caca... #Ironía"
Disgust,"Pon a cantar rancheras a Vicente Fernández y José José. Uno no domina el género, sería 1 encuentro ridículo. Lo mismo pienso de esta ""pelea"""
Disgust,"Despertar a esta hora y sin sueño, es un insulto para mis 8 horas de descanso."
Disgust,Indignación en España por declaraciones que comparan a aztecas con nazis 10:19 am
Disgust,La verdad que azco me da que manchen algo tan lindo y encima lo hizo de resentido por que tienen un video de el garchando con un traba
Disgust,Juega arrancar el GYM de nuevo pero con este frío como que no da 😧❄
Disgust,"@ClaudiaLopez No se deje intimidar senadora, con esos corruptos toca ir sin piedad. Son unos amigos de los recursos públicos."
Disgust,Para que me hablas si dices que te amargo !? 🙄🙄 ni modo ya bye alv
Disgust,Aquí lo que importa eres tú #ironía??
Disgust,"@ArturoVilla_ @InakoDiazGuerra Con todo los estudios que presumes, no sabes hablar sin insultar?"
Disgust,"Me gustaría tomarte en serio, pero hacerlo seria ofender tu inteligencia."
Disgust,"¡VIDA, QUÉ QUIERES DE MÍ! ¡YA NO TENGO NADA MÁS QUE VOMITAR! "
Disgust,@AlfredoRamosM @CancilleriaCol Pobre víctima!!  No puede ser que injusticia tan atroz!! #sarcasmo
Disgust,Cpn lo grave y preocupante que es la herida de Jaemin se burlan así lpm my boy deserves better
Disgust,Muchos entre mas tienen mas ambicionan y los pies se les alejan de la tierra por que ya no les importa que les pase a los demas egoistas 
Disgust,@GusMenFox @clubleonfc Muy feo!! Horrible se ve la publicidad !!
Disgust,que horror que escriban REYNA
Disgust,"@AiNoSenshiYunie @darkzent Que triste que piense asi hombre, sigale hechando caca a los de morena mejor"
Disgust,Golpeas pataleas y haces berrinche porque no quiero ser tu novio 😝#JustFriends
Disgust,Horrorizado !! Qué pasó con las tetas de Luisana Lopilato ?? Era lo mejor que tenía. Desaparecieron...
Disgust,Tengo miedo de después de haber tomado 6 birras y casi quebrar en una noche le agarre asco como me pasó con el tequila Sol Azteca 😢
Disgust,"Hasta con una traba encima montan videos en Instagram, no tienen temor de Dios. No respetan oiga."
Disgust,"@Miguelrs170 Ay enserio sii lo odiiiiiiio jajajajajaja, pero se ve bien nice "
Disgust,"@ReniGenzano No entiendo que es lo que te causa risa, ballena mantenida 😒❤️"
Disgust,"@marcoporchile @sebastianpinera El viejo truco de mentir, mentir...millones? El primo es dueño? Tan desesperado Marquitos ??"
Disgust,No sé de dónde sale estar salty porque Steve Carrell no ha ganado ningún Emmy por The Office pero estoy 100% indignada yo también.
Disgust,@_wocker Loco y peligroso!
Disgust,"Como cuando estás desesperada por conocer gente que comparta tus gustos, que hasta publicas en un grupo. QUÉ VERGÜENZA ME DOY. ¿????"
Disgust,"La definición de #Trump sobre Puerto Rico: ""Es una #isla rodeada de agua"".Bueno este día aprendí algo.(#sarcástica) #Tampico #mty"
Disgust,"@adosvoces_tn jaja que genial bonelli y compañia, ahora creen en encuestas? Gano Vidal 😳 Gano Trump 😳 y dijeron q no servian! #PocaMemoria"
Disgust,"Quizás antes de provocar linchamientos públicos podríais buscar algo más de fundamento que el ""me lo dijo no se quién""."
Disgust,@_FranciscoB77 Si estas resentido la concha de tu hermana te importan mas que yo esas mugrientas
Disgust,"Muero de la risa escuchando a Esdras como le tira a Mel,  en lo que quedaron, es terrible los políticos en este país."
Disgust,ALIVIANATE CON LIVIA cuantas veces te dije llorando no juegues conmigo ni me eches mentiras
Disgust,"Algunos tienen más de lo que merecen, lamentablemente siempre va a ser así."
Disgust,Terrible dolor de rodilla chaabaaan!!!😑
Disgust,cansada de la gente
Disgust,@jordievole @jatirado @ManuelBartual Tranquilo! En Valencia hemos visto que la imprenta de @compromis  no tiene #Porno y tiene 
Disgust,Se ve que es hiper difícil preguntar en lugar de que te llueva el cabreo de la otra persona y encima llamarle amargado. xD
Disgust,Hoy me tome el caffè mocha mas amargo de mi vida.
Disgust,"Una nena de 9 años q dice “me quiero morir, me dicen gorda” e intenta suicidarse tomando pastillas.Q MAL ESTAMOS X FAVOR! #Tristeza"
Disgust,"Datos @FPCIUDADANA y @GobiernodeChile dicen q delincuencia ha bajado, sin/emb sensación d inseguridad sigue. Gran trabajo d la prensa "
Disgust,Ayyy que horror casi entro a wpsss
Disgust,@ErasmoGAA @nico_alegriam Jajajaja es un fanático e ignorante. Peligrosa combinación
Disgust,"Tu mamá en vez de dar a luz dio oscuridad, pinche morra."
Disgust,"Camaño dando clases, habiendo comprado su título a los 60 años "
Disgust,"@maagas2 @maii_sanchez Magui siempre pensando en comer vos, jajajaja pinta ese mc furioso bue"
Disgust,"@NTN24ve Este narco es impresentable...además de narco y corrupto... sólo sabe amenazar. Ordinario, además."
Disgust,Dudes! Neta que se necesita estar bien pendejitos de la cabeza si piensan que con snaps asquerosos provocarán algo en una mujer.
Disgust,"@MPvenezolano Pronto la veremos en un tribunal y destituida por corrupta y traidora, por su inacción y complicidad en el terrorismo!!!"
Disgust,"@Clentrus @DalasReview lo consideras alguien terrible,pero¿te das cuenta de lo que escribes?"
Disgust,"Al que no ha visto, no le consta. Por ende no inventen chismes "
Disgust,@cokep Que eres terrible fome! 🙄 Y añejo poh!
Disgust,"@xBxnsheeAriel @LobaDxlDesierto @psychofhabit Pero ella es mala mami, muy muy mala * digo mirando a Corrida enfadada*"
Disgust,"Por ser Familiar de un corrupto, ladrón y asesino del gobierno, tengo que jalarle bolas y defenderlo? Eso si es Tener dignidad! #sarcasmo"
Disgust,Odio ser tan ansioso
Disgust,@los14polichacao Lamentablemente a este gobierno no le importa paren la huelga. Los necesitamos vivos
Disgust,Desahogarte airado con tu jefe a primera hora sirve para eliminar stress y crear vínculos que al final no te llevarán a ninguna parte.
Disgust,"Pensé que era una gilada lo de sentir que molestas, pero es lejos lo más horrible"
Disgust,"@SEAT_Mexico Valdrá la pena después de  60 días de lo sucedido ?? Lo hecho, hecho está"
Disgust,@kaarenganem Tú no te hagas la graciosa que si los pides
Disgust,Me da cualquier rabia que nadie linchó a @MarisolTurres cuando dijo que habían violaciones violentas y no violentas. Vieja ridícula.
Disgust,Como se atreve a venir a mi casa asi como asi 
Disgust,@ElyangelicaNews @osmarycnn Mira pues... Tan tímido que es..  SIN VERGÜENZA
Disgust,"Es horrible cuando todo juega en tu contra, incluso a quienes quieres"
Disgust,Hace Envenenar!!! MAL
Disgust,@XCatalunya I Andalucia...? x corrupció implacable?
Disgust,Como echaba de menos despertarme a estas horas #Sarcasmo
Disgust,"Temblores,huracanes,el popo activo y ahora Sofía Niño de Rivera cancela su show? #CuantosMasEPN #FuerzaMexico #Sarcasmo 😒#ParaSerHonestosYo"
Disgust,"@AMERICA_1916 A pesar de ser chivista, si es buen jugador lo que pasa es que falla demasiadas, le falta ser un poco autocrático y humilde."
Disgust,"@la_iguanatv mariguanita, cuando te llegue la ley no te pongas a llorar como una marica. Se te nota la cara de pargo."
Disgust,Lo mejor de las elecciones es que es una oportunidad más para compartir con el gran @jigaq #sarcasmo #wea
Disgust,Que perra del orto no para mas de torear
Disgust,@AngelSalFollas @rbr22recre @el_pais Insultar es que no te paguen.
Disgust,ver esas transmisiones de crunchy es peor que pasar oyendo esa horrenda canción que se hizo popular en este hemisferio
Disgust,"No alardees que un hombre comprometido está tras tuyo,eso le sucede a cualquiera; siéntete orgullosa cuando lo RECHACES a pesar de quererlo."
Disgust,@titifenycia A feminista chorona 
Disgust,"@samario2 @YFERLEYHR @petrogustavo Habla de Terrorismo y se esconde detrás de un nick falso, pobre Uribestia ardido"
Disgust,"No confundas la velocidad de mi amabilidad y cortesía, con el atropello de tu imaginación"
Disgust,"+ detrás suyo era algo horrible o desagradable, pero no iba a verlo. Cerró sus ojos con fuerza mantenido su posición mientras sus brazos +"
Disgust,"Me tiene cansada, te deseo lo peor pero yerba mala no muere 😠"
Disgust,Que cansado estoy de las comidas típicas😳
Disgust,"Ojalá encontrar una buena película de terror, ahora son todas más falsas que las tetas de vicky"
Disgust,Respeto la libertad de expresión; la defiendo... Lamentable que algunos encuentren divertido mofarse de la muerte de alguien. Quien sea.
Disgust,Me hacen envenenar esos culiados que se hacen los puertoriqueños que problema tenes en el cerebro
Disgust,La mejor venganza es ser diferente a quien causó el daño.-Marco Aurelio.
Disgust,Ustedes entienden q tenía pelo??? Siento q no soy yo q horror
Disgust,Si esta bien que sean vacaciones PERO NO esta cool poner musica punchis punchis a todo volumen en miércoles para el deleite de tus vecinos✖️
Disgust,"Imagino la indignación, preocupación y rabia de turistas que eligieron Perú para disfrutar y al final pasarla mal. La indiferencia es peor."
Disgust,@Irene_Montero_ Es el dinero de todas y debe responder. Que indignación y q impotencia.
Disgust,Me hace envenenar mi vieja
Disgust,"@rodaned contestaste con un insulto, por eso te pregunto si estas nervioso"
Disgust,"@Malejaaaa__ Siendo así tendría que decir ""soy terrible"""
Disgust,"@Supervivientes Un vago redomado que al principio hacia gracia, perdió kilos y perdió gracia, las dos cosas, al final es un resentido pelota"
Disgust,@djscaracas @joseolivaresm @cesaralonsoUNT @stalin_gonzalez @unidadvenezuela q susto eres un lame perros solo eso .
Disgust,es una persona PELIGROSA y con mucho poder encima
Disgust,"Eres azúcar amargo , delirio y pecado✨"
Disgust,"@SoyGroupie lo peor es que si quiere hacer algo lo va a hacer, es un tipo super peligroso y hoy quedó demostrado. ojalá se muera por favor"
Disgust,"@UPYD @upyd_prensa @UPyDValencia  Antes de hablar de Miguel Ángel Blanco lávate la boca, @AlfonsoAznar, responde y  deja de insultar"
Disgust,"Por ti, es que ya son tan desconfiado de las personas."
Disgust,"@CyDLeonesa mucho NO SOCIO pasando en la cola delante de socios eligiendo sitio.  Mucho socio indignado y esto va lento no, lo siguiente."
Disgust,"@AsisOberdan: ""Lo de Lula me parece un espanto"""
Disgust,"Cada vez que twittea veo la foto de winnie pooh que tiene de perfil y parece tremendo violador, "
Disgust,¡EN CHILE!  pena de muerte. a quiénes matan. ¿Porqué?  ¡MATAR! A UN ¡INOCENTE!
Disgust,Se acuerdan de esa época en twitter en que las polémicas eran del nivel de la #pipetón? Qué ordinarias las de ahora. 
Disgust,"La verdad prefiero a las personas honestas. Las mentiras están llenas de miedo e inseguridad, definitivamente no quiero eso en mi vida."
Disgust,"Hasta los webs de tanta burocracia, comisiones y getismo en general. Dan ganas de hacer de Michael Douglas en Un día de furia..."
Disgust,@_itsdesconocida Pues si pero porque cambias de tema disimuladamente 😑 
Disgust,@sophiareyest Asi son las Zorras ... 😂
Disgust,"@AnitaBotwin Porque claro, esta gente son una grandísima banda peligrosa que maneja artefactos explosivos chungos. #Ironía"
Disgust,@xFedrxgon quedo parada allí a un lado de la puerta claramente sintiendo aquel repugnante olor a alcohol en sus fosas nasales y aunque -->
Disgust,WOW HAN VISTO A PIQUÉ VOTANDO. COMO SE LE OCURRE VOTAR. FUERA DE LA SELECCIÓN ESPAÑOLA. (#ironía)
Disgust,"@Esahoraonunca05 Que horror, lambusio"
Disgust,"Hoy, a pesar de los reclamos de miles de ciudadanos, el @INEMexico aprobó por unanimidad lineamientos para censurar las redes sociales."
Disgust,¿Soy el único amargado que se le hace estúpido estarse contestando con puros memes?
Disgust,Yo no cambió ni cambie por nadie ni nada😶 solamente quiero que se den cuenta porque me enojo de la nada .. no voy a decir nads
Disgust,¿Neta CDMX? 3 bloqueos en toda la ciudad. 3 pinches bloqueos y perder 3 horas en el tráfico. ¿Neta? 😠😠😠
Disgust,"No puede ser q esa rubia q esta tremenda, se coma alto braza, dios mio, ahora si q deje de entender a las minas..."
Disgust,@camilaxwitness Eres una gobernada indignada entonces 🤷🏻‍♀️
Disgust,"@blavkdog @cherflIoyd Pues nel, nomas nos vienes a insultar mejor dinos cosas bonitas."
Disgust,"Me caga lo politicamente correcto, los progresistas y los democratas. Chinguen a su madre, dejenos insultar a todos en paz."
Disgust,cada vez que veo una peli de este tipo se me queda un vacio muy grande porque vaya vida mas aburrida tenemos en verdad
Disgust,"@diegosaviola10 @Equidadfutbol @AmericadeCali Sufriendo y con la contención en el banco, perdió america por la terquedad de el Dt"
Disgust,Tenéis el odio y el resentimiento inyectado en vena. Acojonáis.
Disgust,Imaginense un mundo sin pastillas anticonceptivas numa que PESADILLA
Disgust,Arrepiéntete pescador 
Disgust,"Mi amigo y su novia cuando toman se desconectan bien cabron y si se pelean, se agarran hasta a madrazos. Ayer fue uno de eso días 😩😳 "
Disgust,"@milaaagros2 @BrisaBaier no te conviene, es una pesadilla esta piba jajajaja"
Disgust,Tremendo asco me da cuando me lo nombran.
Disgust,Es la pendejada mas grande dicha por ti
Disgust,Estaba rico ( era tremendo verde yazmin que asco)
Disgust,"Si Cataluña tuviera un dictador como Maduro mañana se celebraría el referendo con toda normalidad y mas aun, con apoyo del gobierno.#Ironía"
Disgust,q bien va sanidad en Andalucía ❤❤❤❤❤ #ironico
Disgust,"Que resentida no? Por favorrrr, el negrito algo de razon tenia al decirme que sos una traumada barbara."
Disgust,"Simplemente corruptos e infames los diputados, cubriendo sus espaldas #NoMásCorrupción #enojado #triste #Guatemala"
Disgust,"Inhala-exhala, no voy a caer en el juego, inhala-exhala... "
Disgust,"Gracias a los del plantón por ejercer sus derechos pisoteando los nuestros, nunca cambien gente de Chimalhuacán. 👏👏"
Disgust,"Fui hecha mierda a la cancha pero que manera de disfrutarrrrr, terrible partido"
Disgust,"@o_solorzano78 @tinunjei @javi1dc Estaba siguiendo el debate y ví que al final te quedaste solo, igual que tu partido. Chao "
Disgust,"@PrincessPrian q dira  @RegidorSeriHmo d q tú usas ""belleza autoctona"" como insulto racial? Esas lagrimas ni tú t la crees hipo cr ita 😕😮😇"
Disgust,La canción de oye mujer es la osa más desagradable y corriente que puede existir ugh! No la tolero ...
Disgust,@manueljmontes @DiegoVentura82 Es un atropello en toda regla.
Disgust,"Echenique:""Esto le sirve al PP para insultar a Carmena1mujer q es jueza y q ha luchado toda su vidaxlo derechos humanos"".👏 #HomenajeBlancoEP"
Disgust,"mi gasista de burzaco en el 2015 ponia 55 estufas hoy 3 ... ya esta, es la medida de un laburante- este sistema es deplorable"
Disgust,"@jet1403 Clavillazo y su banda de ratas no tienen madre, y Lopez Obrador es un peligro para México? Por favor"
Disgust,Agradecemos a @gpscongreso y a @Pdemocratacat expresar la indignación ante la llegada mal y tarde del Gobierno al compromiso con #refugiados
Disgust,@PonePrimera870 @RominaDelPla @romanlejtman16 Resentida. Hacerte tratar. Pobres alumnos. Los gestos educan y el tuyo es violento
Disgust,"No estoy automatizada. No hago actividades maliciosas. No soy troll. #AnimalesSueltos Ni Macrista. Ni K. Menos,massista. Solamente INDIGNADA"
Disgust,Creo que voy a borrar snapchat a la mierda 
Disgust,@milyzambrano Es una posición dogmática de AP como Gobierno. No pueden arrastrados a todos como cómplices del criminal genocida.
Disgust,"Leo que a muchos #mothermovie les pareció una película en extremo violenta y perturbadora, a mí no. Ya tengo dañada la sensibilidad mismo "
Disgust,"Estoy deseando escuchar al Rey ... si lleva 3 días preparando el discurso, seguro que va a ser sublime. #Ironía #MVTProtestasCat"
Disgust,"Desde ayer que vengo súper alterada y nerviosa con náuseas, y en casa me dijeron yyyy bueno MANDALE AL TILO  deja prefiero un vino"
Disgust,"@Cinepolis la función de Dunquerque en gran plaza en León, Gto se borrosa. Mal enfocada "
Disgust,@M_zucke Tuiter tiene la culpa 
Disgust,"Es muy democrático increpar, señalar e insultar a quien no piensa como tú. #3Oct #Ironía"
Disgust,Cada vez estoy más convencida que hay muchas personas que dicen palabras dulces pero tienen un corazón amargo...
Disgust,Cuando se junta la hipocresía las ganas y las ganas de lucirse el resultado es lamentable y repugnante.
Disgust,@zaurendrunks Cállate señorita venganza
Disgust,@ConElMazoDando #TeLoDijeLaConstituyenteSiVa UN GUARDIA HERIDO DE GRAVEDAD EN LECHERIA Y NINGUN PARIODICO LO PUBLICA!! TERRORISMO!!
Disgust,"@eldiarioes Como puede este monaguillo insultar a Carmen ,pedorro no le llegas a las suelas d los zapatos?"
Disgust,"Acá (Merlo) hay un almacén que atiende de 18 a 01... En epokas de oscurantismo K eran 20 m de cola a esta hora, hoy juegan al solitario."
Disgust,Pues al final ayer volvía a casa sin ningún bikini e indignada
Disgust,@fabiestefer Como que no 😠..uuufff Deoos mio mánda más pasiencia que se me está acabando con esta mujer
Disgust,EN SERIO TANTO ME VAS A COLGAR DIOS
Disgust,La #JuezaMentastyPROPepsico ordena un cobarde desalojo nocturno a los obreros q sólo quieren mantener sus empleos #NoDesalojenPepsico
Disgust,"@ElNacionalWeb Después de que ha fregado a un montón de gente como miembro del Colectivo La Piedrita, va a salir con ese llanto. Cobarde."
Disgust,"@shobjin Joda verdad que si me tienen aburrida con eso no se dan cuenta que todos son como hermanos, se pasan con esas cosas"
Disgust,pavor de gente retardada
Disgust,"No cambia más x dios, que pendejo de mierda que es😠"
Disgust,@CristinaReyesec @mfespinosaEC Es una vergüenza tener este tipo de cancilleres... apoyando al genocidio..😠
Disgust,Se multará con hasta 300.000 euros a los que presidan las mesas electorales el día 1-O. Viva la democracia... #ironía #votarem #referèndum
Disgust,@vvaleeryy Amargo tu tweet mejor ni lo publico
Disgust,@ResistentPatria @ScarletMoly ya estamos cansado d tanta baina x fabor
Disgust,Cuando un niño hace un berrinche porque querían un hermanito en vez de hermanita. Qué propones? Que aborte la mamá y lo intente otra vez?
Disgust,Odio ser tan llorona
Disgust,@EditorialFanes Nunca pensé que a los ladrones no les interesasen los libros #ironía
Disgust,Todavía sigo perdido en el desierto de tu cobardía
Disgust,"Que pena tener a Heidi como hermana, la neta"
Disgust,"Siempre me parecio un insulto,considerar que el vulgo necesita lideres que les orienten y den ejemplo Iluso, pense que no necesitaban ""guia"""
Disgust,"Lo pintan tan bonito desde Cataluña, que con los años nos iremos haciendo catalanes para dejar de ser españoles... #ironía #AhíLoDejo"
Disgust,Terrible lo mio de alunarme por cualquier cosa.
Disgust,"Pensó que me iba a dar bronca que se hable con el, resentida😝"
Disgust,"Hoy he soñado que la gente de mi pueblo me volvía a insultar en el instituto y mira, qué asco y qué odio."
Disgust,"¿Cómo que Facebook es para la gente feliz? acaso el Twitter es para gente resentida, conflictiva, renegada y antisocial como yo."
Disgust,Comer una cucharada de mostaza con miel en ayunas = beber ácido hirviendo.
Disgust,"@andremarinpuig @clubleonfc Es playera o periódico de anuncios , horrible pinche trapo"
Disgust,"@Lukaxio01 Soy de la comunidad de comunidades ofendidas, y me siento terriblemente ofendido con este comentario"
Disgust,Mis papás siempre han pensado que hay algo entre Andrés y yo. La verdad me siento ofendida 🤦🏻‍♀️
Disgust,Al decano no más ya me falta hacerle una sesión en la Poli 
Disgust,"Los hombres son tipo: uy no esa vieja es horrible, es muy perra, la más paila, nunca me metería con ella.  Y CON ESA SE METEN!"
Disgust,"@YamiDatto Ese resentimiento hno, anda a dor"
Disgust,@quiros_14 tú si q dass asco 🙄😤
Disgust,Antena 3 haciendo un reportaje sobre el adoctrinamiento independentista en los colegios y sacan mi colegio. Ahora lo entiendo todo. #ironia
Disgust,si no me sigues pa q cotilleasssssss q pesadez
Disgust,Odio el dia del amigo porque sufro por la gente que no tiene mi suerte y tiene gente al lado falsa o que no tiene a nadie y se lo recuerdan
Disgust,Que pinche asco esos weyes que vienen a comer al puto gym... porque no comen en su puta casa? Se ponen más putos mamados o que?
