,emotion,text,Clean_Text
4408,Anger,Estar conmigo debe ser molesto,Estar conmigo debe ser molesto
4409,Anger,"Si puedes contar una película para qué hacerla? Se preguntaba Jafar Panahi exasperado en Esto no es una película . La experiencia vivida es una experiencia que pertenece al que la contempla, merece ser compartida Filmar es un acto de resistencia, pero sobre todo un acto de vida.","Si puedes contar una película para qué hacerla? Se preguntaba Jafar Panahi exasperado en Esto es una película . La experiencia vivida es una experiencia que pertenece al que la contempla, merece ser compartida Filmar es un acto de resistencia, pero sobre todo un acto de vida."
4410,Anger,Me acordé que mi ex me decía exasperado que no le preguntara si nos veríamos al día siguiente porque lo presionaba y no quería verme 😭 creo q hay maneras + bonis de decir las cosass,acordé que mi ex decía exasperado que le preguntara si nos veríamos al día siguiente porque lo presionaba quería verme 😭 creo q hay maneras + bonis de decir las cosass
4411,Anger,V todo exasperado diciendole a Jones que no piense con el de abajo sino que con el corazoNNN AJHDSJSA v tanbonito que eres muak,V todo exasperado diciendole Jones que piense con el de abajo sino que con el corazoNNN AJHDSJSA v tanbonito que eres muak
4412,Anger,"Se ha quitado las gafas del rostro y, la otra mano se la ha pasado por el mismo, exasperado.  — Imbécil. — Murmuró ante lo dicho por el director, girandose a ver a los estudiantes.  — Todos tranquilos ... respiren y eso. — enunció con cierta monotonía, girándose para pensar.","Se ha quitado las gafas del rostro y, la otra mano se la ha pasado por el mismo, exasperado. — Imbécil. — Murmuró ante lo dicho por el director, girandose ver los estudiantes. — Todos tranquilos ... respiren eso. — enunció con cierta monotonía, girándose para pensar."
4413,Anger,"— Cierra la boca. — señaló en dirección al ruso, más que exasperado.  No está para chistes de pitos, no.","— Cierra la boca. — señaló en dirección al ruso, más que exasperado. está para chistes de pitos, no."
4414,Anger,"Mirada posó en Chris y, exasperado, le dió la linterna.  — Sostenga eso. — ordenó, sacando una SIG-Sauer P226 de su mochila (similar a una Glock 40).  Sí. Siempre la carga. Incluso en la academia. Silencio, es la costumbre.  Pero ahí está, caminando con lentitud.","Mirada posó en Chris y, exasperado, le dió la linterna. — Sostenga eso. — ordenó, sacando una SIG-Sauer P226 de su mochila (similar una Glock 40). Sí. Siempre la carga. Incluso en la academia. Silencio, es la costumbre. Pero ahí está, caminando con lentitud."
4415,Anger,"'y él, él, él, no había entendido nada de esto y la había exasperado hasta perderla'  La repetición de 'él' es un acierto a decir verdad. A Cósimo entonces (nos dice Biagio al fina del capítulo) sólo le restó volverse loco.  #ElBaronRampante","'y él, él, él, había entendido nada de esto la había exasperado hasta perderla' La repetición de 'él' es un acierto decir verdad. Cósimo entonces (nos dice Biagio al fina del capítulo) sólo le restó volverse loco. #ElBaronRampante"
4416,Anger,"Y... ahí iba otro grito. ¡Jura que lleva todo el día escuchándolos por todas partes!   —¿Más? —acabó diciendo para sí mismo, con un suspiro exasperado—. Voooooy.  Suponía que eran más cardos, vaya. El temblor lo dejó muy claro conforme se iba acercando.  ¡Se notaba que no les +","Y... ahí iba otro grito. ¡Jura que lleva todo el día escuchándolos por todas partes! —¿Más? —acabó diciendo para sí mismo, con un suspiro exasperado—. Voooooy. Suponía que eran más cardos, vaya. El temblor lo dejó muy claro conforme se iba acercando. ¡Se notaba que les +"
4417,Anger,"Cuando me siento solo, triste, aburrido, feliz, exasperado, ansioso, melancólico, veo a Woshingo, y me da una especie de caricia al corazón verlo, nose porq, tqm mucho @Woshingo  te quiero abrazar","Cuando siento solo, triste, aburrido, feliz, exasperado, ansioso, melancólico, veo Woshingo, da una especie de caricia al corazón verlo, nose porq, tqm mucho te quiero abrazar"
4418,Anger,"Ceja arqueó ante el comentario de Yuri, exasperado más no sorprendido ante ese comportamiento.  — No, gracias. — emitió con cierto disgusto. — Y, espero deje de gastar saliva diciendo ... tonterías. — bufó.  — ¿No hay nadie más a quién molestar? Ahí veo un par. —","Ceja arqueó ante el comentario de Yuri, exasperado más sorprendido ante ese comportamiento. — No, gracias. — emitió con cierto disgusto. — Y, espero deje de gastar saliva diciendo ... tonterías. — bufó. — ¿No hay nadie más quién molestar? Ahí veo un par. —"
4419,Anger,"⠀⠀ Phillip estaba inquieto, insistía mucho en volver a casa con el brujo pero como es usual, el caballo no logra convencerlo de lo contrario.      “   Irtho, irtho.   ”      Habló en una extraña lengua para tirar de las riendas para cabalgar hacia el lugar donde pudo ⠀⠀","⠀⠀ Phillip estaba inquieto, insistía mucho en volver casa con el brujo pero como es usual, el caballo logra convencerlo de lo contrario. “ Irtho, irtho. ” Habló en una extraña lengua para tirar de las riendas para cabalgar hacia el lugar donde pudo ⠀⠀"
4420,Anger,"«Nos hiciste, Señor, para ti, y nuestro corazón está inquieto, hasta que descanse en ti». San Agustín","«Nos hiciste, Señor, para ti, nuestro corazón está inquieto, hasta que descanse en ti». San Agustín"
4421,Anger,Mi B...... Está inquieto hoy 👣,Mi B...... Está inquieto hoy 👣
4422,Anger,"Permitid q haya espacios en vuestra unión Dejad q los vientos dancen entre vosotros. Amaos el uno al otro,mas no hagáis del amor una prisión: Es preferible q sea un inquieto mar entre las playas d vuestras almas. Llenad el uno al otro la copa,mas no bebáis d una sola NO PEDÍ MÁS","Permitid q haya espacios en vuestra unión Dejad q los vientos dancen entre vosotros. Amaos el uno al otro,mas hagáis del amor una prisión: Es preferible q sea un inquieto mar entre las playas vuestras almas. Llenad el uno al otro la copa,mas bebáis una sola PEDÍ MÁS"
4423,Anger,"Aquí donde me ven, nunca he tenido una madre espiritual.","Aquí donde ven, nunca tenido una madre espiritual."
4424,Anger,"Ser víctima de amor es sufrir los dolores ajenos, pero muy principalmente los dolores del corazón de Cristo.","Ser víctima de amor es sufrir los dolores ajenos, pero muy principalmente los dolores del corazón de Cristo."
4425,Anger,De pronto me puse inquieto 😪,De pronto puse inquieto 😪
4426,Anger,"Desde la semana 16 que esperaba sentir movimientos de mi bebé y nada. Recién en la semana 25 empecé a sentir. Hoy pisando las 27 semanas pido que se calme un poquito, es super inquieto pero en ciertos horarios😂💖","Desde la semana 16 que esperaba sentir movimientos de mi bebé nada. Recién en la semana 25 empecé sentir. Hoy pisando las 27 semanas pido que se calme un poquito, es super inquieto pero en ciertos horarios😂💖"
4427,Anger,"Recuerden porqué empezaron, y cuiden su ideal. ❤","Recuerden porqué empezaron, cuiden su ideal. ❤"
4428,Anger,"Por primera vez, indagaciones rondan dentro de la psique del azabache. Una imperiosa sensación lo instiga a desplazarse el dorso de la extremidad contra las hileras rebeldes de su prolongada cabellera, cual crío inquieto. En medio del apacible monólogo del cobrizo, la ».","Por primera vez, indagaciones rondan dentro de la psique del azabache. Una imperiosa sensación lo instiga desplazarse el dorso de la extremidad contra las hileras rebeldes de su prolongada cabellera, cual crío inquieto. En medio del apacible monólogo del cobrizo, la »."
4429,Anger,A quien dijo Isabel que se iba a coger? JAJAJAJAJAJA #GranHermano,quien dijo Isabel que se iba coger? JAJAJAJAJAJA #GranHermano
4430,Anger,En la última película de rápido y furioso encontraron las esferas del dragón para revivir a todo el mundo o que verga,En la última película de rápido furioso encontraron las esferas del dragón para revivir todo el mundo que verga
4431,Anger,"Me quisieron cortar dos con fierro, pero justo habia visto todas las de rapido y furioso. (Otro dia sera muchachos)","quisieron cortar dos con fierro, pero justo habia visto todas las de rapido furioso. (Otro dia sera muchachos)"
4432,Anger,"No comparto como están tratando a Rosina soy furioso y así como defendimos a furia por los maltratos y comentarios del culo hacia ella, creo que deberíamos hacerlo con rosina #GranHermano #rosina","comparto como están tratando Rosina soy furioso así como defendimos furia por los maltratos comentarios del culo hacia ella, creo que deberíamos hacerlo con rosina #GranHermano #rosina"
4433,Anger,"Puse Rápido y Furioso X aunque no he visto la 7, 8 ni 9 😂","Puse Rápido Furioso X aunque visto la 7, 8 ni 9 😂"
4434,Anger,las primeras de rapido y furioso son todo lo que está bien,las primeras de rapido furioso son todo lo que está bien
4435,Anger,que peliculón rápido y furioso,que peliculón rápido furioso
4436,Anger,que buena que está la primera de rápido y furioso por qué tuvieron que terminar en la luna,que buena que está la primera de rápido furioso por qué tuvieron que terminar en la luna
4437,Anger,Ahí me llevan al veterano rápido y furioso 🤣,Ahí llevan al veterano rápido furioso 🤣
4438,Anger,Alguien puede darle un tiro a Robertito? #granhermano,Alguien puede darle un tiro Robertito? #granhermano
4439,Anger,"—Es que me da un poco de pereza esto de tener que ir conociendo a todo el mundo...  Pero tendría que conformarse. De nuevo, la maldita pregunta. Trató de no mostrarse irascible.  —Pues no, no tengo ni idea de quién es mi padre. Pero pronto lo sabré, ¿vale?  Habló mientras se +","—Es que da un poco de pereza esto de tener que ir conociendo todo el mundo... Pero tendría que conformarse. De nuevo, la maldita pregunta. Trató de mostrarse irascible. —Pues no, tengo ni idea de quién es mi padre. Pero pronto lo sabré, ¿vale? Habló mientras se +"
4440,Anger,"No me toquéis mucho los cojones cuando estemos de exámenes, me acabo de dar cuenta que soy muy irascible :))","toquéis mucho los cojones cuando estemos de exámenes, acabo de dar cuenta que soy muy irascible :))"
4441,Anger,Que tenga que venir el puto Villarejo a contaros las cuatro verdades que el resto del año no os da la gana de escuchar es algo que me tiene irascible perdido.,Que tenga que venir el puto Villarejo contaros las cuatro verdades que el resto del año os da la gana de escuchar es algo que tiene irascible perdido.
4442,Anger,"Llevo tiempo sin aguantar malas actitudes o malas contestaciones. Pensé que estaba irascible, pero es amor propio y así seguirá","Llevo tiempo sin aguantar malas actitudes malas contestaciones. Pensé que estaba irascible, pero es amor propio así seguirá"
4443,Anger,"Este año lo empecé súper irascible, todo y todos me molestan","Este año lo empecé súper irascible, todo todos molestan"
4444,Anger,"Que irascible está la gente, y eso que es viernes 👀","Que irascible está la gente, eso que es viernes 👀"
4445,Anger,"Que sosiego sentí hoy al hablar con una persona que la tildaban de irascible y terminó siendo todo lo contrario, simplemente uno debe de aprender a expresarse!🫶🏻","Que sosiego sentí hoy al hablar con una persona que la tildaban de irascible terminó siendo todo lo contrario, simplemente uno debe de aprender expresarse!🫶🏻"
4446,Anger,"Se fumaron la luna de miel de 100 días en 20 días de gobierno. Desconocen espiritualmente al pueblo argentino, lo van a hacer llegar agotado e irascible al inicio del ciclo lectivo. Son unas bestias nunca vistas.","Se fumaron la luna de miel de 100 días en 20 días de gobierno. Desconocen espiritualmente al pueblo argentino, lo van hacer llegar agotado e irascible al inicio del ciclo lectivo. Son unas bestias nunca vistas."
4447,Anger,si yo no fuese tan jodidamente irascible…,si yo fuese tan jodidamente irascible…
4448,Anger,"Hoy déjenme, estoy irascible","Hoy déjenme, estoy irascible"
4449,Anger,"Han sido unas navidades horribles en las que estar mala me ha fastidiado casi todos los planes que tenía, pero ver las cabalgatas hoy junto a mis amigas y mi novio y disfrutar como niños pequeños ha sido el mejor regalo que podría tener +","Han sido unas navidades horribles en las que estar mala ha fastidiado casi todos los planes que tenía, pero ver las cabalgatas hoy junto mis amigas mi novio disfrutar como niños pequeños ha sido el mejor regalo que podría tener +"
4450,Anger,"Después de casi una hora grabando un vídeo, se me ha fastidiado la tarjeta y he perdido todo.   Otro día que esté más fresco lo repito. Por hoy mejor descansar...","Después de casi una hora grabando un vídeo, se ha fastidiado la tarjeta perdido todo. Otro día que esté más fresco lo repito. Por hoy mejor descansar..."
4451,Anger,"Pues la cabalgata de #Granada de este año me ha parecido más sosa, simple y menos vistosa que la de otros años. Y no sólo por la lluvia que también ha fastidiado, pero las carrozas han decaído comparándolas con las anteriores…","Pues la cabalgata de #Granada de este año ha parecido más sosa, simple menos vistosa que la de otros años. sólo por la lluvia que también ha fastidiado, pero las carrozas han decaído comparándolas con las anteriores…"
4452,Anger,Estoy algo fastidiado e incómodo,Estoy algo fastidiado e incómodo
4453,Anger,"#LaPromesa Malditos fusiladores...la habéis fastidiado...como decía la Marquesa ""Metomentodo Funes""","#LaPromesa Malditos fusiladores...la habéis fastidiado...como decía la Marquesa ""Metomentodo Funes"""
4454,Anger,Fastidiado 😫.,Fastidiado 😫.
4455,Anger,"Le terminé silenciando porque ya me había fastidiado, pido perdón.","Le terminé silenciando porque ya había fastidiado, pido perdón."
4456,Anger,Hoy estoy triste y enfadada porque @Correos @CorreosAtiende  me han perdido un envío con una obra original y le han fastidiado las fiestas a unas cuantas personas.,Hoy estoy triste enfadada porque han perdido un envío con una obra original le han fastidiado las fiestas unas cuantas personas.
4457,Anger,"Ya me tiene fastidiado todo lo de Epstein, no sale un triple hpta nombre nuevo y todas las conspiraciones q se inventan","Ya tiene fastidiado todo lo de Epstein, sale un triple hpta nombre nuevo todas las conspiraciones q se inventan"
4458,Anger,"Vaya semanita de insomnio más asquerosita, de verdad, ya no me funciona ni dormir junto a tremendo bombón, me he fastidiado el ciclo de sueño en una semana literal 😓","Vaya semanita de insomnio más asquerosita, de verdad, ya funciona ni dormir junto tremendo bombón, fastidiado el ciclo de sueño en una semana literal 😓"
4459,Anger,"hola acabo de ver saltburn con mí hermanito muy divertido no recomiendo, llego una parte de la peli (casi la última) en que ro me dijo que estaba sudando de lo incómodo y nervioso que estaba djejdndkkw","hola acabo de ver saltburn con mí hermanito muy divertido recomiendo, llego una parte de la peli (casi la última) en que ro dijo que estaba sudando de lo incómodo nervioso que estaba djejdndkkw"
4460,Anger,"Tal vez te vea mañana, y eso me asusta demasiado jsjs. Estoy demasiado nervioso.","Tal vez te vea mañana, eso asusta demasiado jsjs. Estoy demasiado nervioso."
4461,Anger,"Mañana viajo muy lejos solo por primera vez, estoy demasiado nervioso preocupado, todo","Mañana viajo muy lejos solo por primera vez, estoy demasiado nervioso preocupado, todo"
4462,Anger,"Me gusta mucho sacarle conversación a las personas pero bro, que nervioso me pongo cuando se trata de la persona que me gusta 💀💀","gusta mucho sacarle conversación las personas pero bro, que nervioso pongo cuando se trata de la persona que gusta 💀💀"
4463,Anger,"ME PUSE NERVIOSO, AYUDA","PUSE NERVIOSO, AYUDA"
4464,Anger,mi papá está tan nervioso que no puede dejar de hablar auxilio 😭,mi papá está tan nervioso que puede dejar de hablar auxilio 😭
4465,Anger,"Porque lo único que hace Scoot es subir el balón y pasarlo a un compañero? Porque nunca penetra o juegan para el? Que pasa ahí , no entiendo nada y me pone muy nervioso @BlazersArgento","Porque lo único que hace Scoot es subir el balón pasarlo un compañero? Porque nunca penetra juegan para el? Que pasa ahí , entiendo nada pone muy nervioso"
4466,Anger,Tengo 20 años pero esta noche vuelvo a tener 5 AAAAAA TOY NERVIOSO,Tengo 20 años pero esta noche vuelvo tener 5 AAAAAA TOY NERVIOSO
4467,Anger,"En qué momento la noche de reyes pasó de ser super especial e irme a dormir super ilusionado a tener que quedarme empaquetado regalos, terminando manualidades y nervioso por si gustará los regalos y con la cuenta del banco a 0 . Quiero volver a ser niño","En qué momento la noche de reyes pasó de ser super especial e irme dormir super ilusionado tener que quedarme empaquetado regalos, terminando manualidades nervioso por si gustará los regalos con la cuenta del banco 0 . Quiero volver ser niño"
4468,Anger,Me acabo de joder el sistema nervioso y para qué,acabo de joder el sistema nervioso para qué
4469,Anger,los regalos se abren a estas horas pq a impaciente no me gana nadie,los regalos se abren estas horas pq impaciente gana nadie
4470,Anger,por qq seré tan impaciente wacho,por qq seré tan impaciente wacho
4471,Anger,"soy muy impaciente, porque no es la primera vez que espero","soy muy impaciente, porque es la primera vez que espero"
4472,Anger,"Llevaba unas ganas enormes de hacer mi diseño de tallulah, y ahora que lo hice tengo demasiadas ideas y eso me pone impaciente aaaaa","Llevaba unas ganas enormes de hacer mi diseño de tallulah, ahora que lo hice tengo demasiadas ideas eso pone impaciente aaaaa"
4473,Anger,"Orinson Amaya salió tirandole a la afición, alguien dígale  q la razón por la q la afición está impaciente es pq el corrio a Royon y Gorga.  Un 9 con condiciones al igual que el defensa. A eso sumenle q corrió al Dt, la gente está molesta pq su gestión deportiva es una mierd* fin","Orinson Amaya salió tirandole la afición, alguien dígale q la razón por la q la afición está impaciente es pq el corrio Royon Gorga. Un 9 con condiciones al igual que el defensa. eso sumenle q corrió al Dt, la gente está molesta pq su gestión deportiva es una mierd* fin"
4474,Anger,estoy impaciente,estoy impaciente
4475,Anger,"Sigue siendo una noche donde se escuchan pasos de madrugada, ascensores golpeados y puertas que se cierran despacio casi imperceptible. Son momentos para 2024, ojalá tan buenos como la mayoría de 2023. Espero impaciente los 360 dias restantes de este año bisiesto. 👌","Sigue siendo una noche donde se escuchan pasos de madrugada, ascensores golpeados puertas que se cierran despacio casi imperceptible. Son momentos para 2024, ojalá tan buenos como la mayoría de 2023. Espero impaciente los 360 dias restantes de este año bisiesto. 👌"
4476,Anger,Le queria mostrar una boludez en Youtube a hijo de 9. Faltaban 40 segundos maso para el momento climax. Impaciente... deja presionada la barra espaciadora y...OHHHH!! EL VIDEO EMPIEZA ADELANTARSE F.F.  QUE CARAJOS MAS ME ESTA OCULTANDO ESTE SER??!!!,Le queria mostrar una boludez en Youtube hijo de 9. Faltaban 40 segundos maso para el momento climax. Impaciente... deja presionada la barra espaciadora y...OHHHH!! EL VIDEO EMPIEZA ADELANTARSE F.F. QUE CARAJOS MAS ESTA OCULTANDO ESTE SER??!!!
4477,Anger,Ja to impaciente ja,Ja impaciente ja
4478,Anger,"Noriega fue impaciente, terrible turno","Noriega fue impaciente, terrible turno"
4479,Anger,"1 @petrogustavo y su mezquindad hace que nos quiten los juegos.  2 Petro se hace el indignado y pide recuperar los juegos.  3 Recuperamos los juegos.  4 Petro se atribuye la recuperación de los juegos.  El comunismo te rompe las piernas, te da muletas y te pide dar las gracias.","1 su mezquindad hace que nos quiten los juegos. 2 Petro se hace el indignado pide recuperar los juegos. 3 Recuperamos los juegos. 4 Petro se atribuye la recuperación de los juegos. El comunismo te rompe las piernas, te da muletas te pide dar las gracias."
4480,Anger,Indignado porque regalaron mi protector solar 👍🏽,Indignado porque regalaron mi protector solar 👍🏽
4481,Anger,mi viejo dijo re indignado no me va que la vieja quiera estar con el grupo de furia jdkdjdkjd con qué se enojabaaa,mi viejo dijo indignado va que la vieja quiera estar con el grupo de furia jdkdjdkjd con qué se enojabaaa
4482,Anger,Mi papá indignado porque Isabel se lo pasa con las gomas al aire,Mi papá indignado porque Isabel se lo pasa con las gomas al aire
4483,Anger,Aaaaa hermano no lo puedo creer que broncaaaaa toy indignado.,Aaaaa hermano lo puedo creer que broncaaaaa toy indignado.
4484,Anger,No puedo creer que Paramount no estrene en Argentina el musical de mean girls estoy indignado como nunca en mi vida necesito verla en el cine 😩,puedo creer que Paramount estrene en Argentina el musical de mean girls estoy indignado como nunca en mi vida necesito verla en el cine 😩
4485,Anger,"Christian Castillo indignado y furioso con el ""Cárcel o bala"". Cuando su ideología mató a millones de seres humanos en muchos lugares del planeta. Somos el mejor país del mundo.","Christian Castillo indignado furioso con el ""Cárcel bala"". Cuando su ideología mató millones de seres humanos en muchos lugares del planeta. Somos el mejor país del mundo."
4486,Anger,Estoy indignado con lo de los Reyes. Poner a un Melchor jovenzuelo con barba postiza es edadismo. Esto tiene que acabar.,Estoy indignado con lo de los Reyes. Poner un Melchor jovenzuelo con barba postiza es edadismo. Esto tiene que acabar.
4487,Anger,"Alex ve los tiktos de la que dice ""juan carlos emputado, indignado vaya""","Alex los tiktos de la que dice ""juan carlos emputado, indignado vaya"""
4488,Anger,Me niego a pasarme cuatro años indignado,niego pasarme cuatro años indignado
4489,Anger,Quejarse de los Ustaša para hacer ver buenos a los nazis y encima hablar como si los serbios comunistas fueran pancitos de dios que solo predicaban ortodoxia es de puto y cipayo yankee cogido totalmente por Hollywood,Quejarse de los Ustaša para hacer ver buenos los nazis encima hablar como si los serbios comunistas fueran pancitos de dios que solo predicaban ortodoxia es de puto cipayo yankee cogido totalmente por Hollywood
4490,Anger,Tengo ganas de dar un mega tour por los museos de la provincia pero una re paja el calor tienen que hacer un turno noche,Tengo ganas de dar un mega tour por los museos de la provincia pero una paja el calor tienen que hacer un turno noche
4491,Anger,Totalmente enojado porque Playstation no me deja comprarme el FC 24,Totalmente enojado porque Playstation deja comprarme el FC 24
4492,Anger,Yo en depresión y el otro enojado disque porque no le contesto los mensajes,Yo en depresión el otro enojado disque porque le contesto los mensajes
4493,Anger,Lo hermoso que es el RE4 me había olvidado totalmente lo amo Luis Sera did nothing wrong,Lo hermoso que es el RE4 había olvidado totalmente lo amo Luis Sera wrong
4494,Anger,"Segmento de Jeff Jarrett y Asociados, Jarrett dice que Lethal no gana una lucha hace meses y le refriega en la cara haber vencido a Jeff Hardy y Eddie Kingston, Lethal muy enojado a punto de irse a los golpes con Jarrett. #AEW #AEWRampage","Segmento de Jeff Jarrett Asociados, Jarrett dice que Lethal gana una lucha hace meses le refriega en la cara haber vencido Jeff Hardy Eddie Kingston, Lethal muy enojado punto de irse los golpes con Jarrett. #AEW #AEWRampage"
4495,Anger,que culia no me gusta decir cosas enojado,que culia gusta decir cosas enojado
4496,Anger,"ya esta bld, me enseñaste mil cosas y te lo agradezco mucho, pero también pasaron muchísimas otras q no pasa con cualquier relación. me hubiese gustado q me digas la verdad desde el primer momento y no estar enojado con vos ahora pero se ve que no t da para decirme ""si, volvi""","ya esta bld, enseñaste mil cosas te lo agradezco mucho, pero también pasaron muchísimas otras q pasa con cualquier relación. hubiese gustado q digas la verdad desde el primer momento estar enojado con vos ahora pero se que da para decirme ""si, volvi"""
4497,Anger,"Yo soy tan altanero cuando estoy enojado, algo así como Rupelto mena de grupo Niche","Yo soy tan altanero cuando estoy enojado, algo así como Rupelto mena de grupo Niche"
4498,Anger,en una cuenta está enojado conmigo y en la otra me ama JAJAJAJAJQJ,en una cuenta está enojado conmigo en la otra ama JAJAJAJAJQJ
4499,Anger,Nono la cantidad de historias que subí hoy jajajajajajaja re pesada,Nono la cantidad de historias que subí hoy jajajajajajaja pesada
4500,Anger,La television chilena sucumbio Ante el mal gusto de telenovela Servicios judiciales de mal Gusto .etc. No hay mas.. no hay mas que Exasperante mal gusto  y cero Progreso comunicacional  Cultural...,La television chilena sucumbio Ante el mal gusto de telenovela Servicios judiciales de mal Gusto .etc. hay mas.. hay mas que Exasperante mal gusto cero Progreso comunicacional Cultural...
4501,Anger,Y lo mismo con el pan de Muertos. ¿No podrían dejarse de estúpidos experimentos y seguir vendiendo el pan de siempre? No son computadoras a las que hay que cambiar el procesador ni coches que tengan que ser eléctricos. Es pan y nada más. ¡Qué exasperante!,lo mismo con el pan de Muertos. ¿No podrían dejarse de estúpidos experimentos seguir vendiendo el pan de siempre? son computadoras las que hay que cambiar el procesador ni coches que tengan que ser eléctricos. Es pan nada más. ¡Qué exasperante!
4502,Anger,Siiiiii estamos adentro jajajajaja por fin lpm,Siiiiii estamos adentro jajajajaja por fin lpm
4503,Anger,Me voy a morir de angustia en breve no es joda,voy morir de angustia en breve es joda
4504,Anger,QUÉ PÁGINA VERGA SOS MOVISTAR ARENA MÁS DE 3HS DE FILA Y VOLVIÓ AL INICIO DE VUELTA,QUÉ PÁGINA VERGA SOS MOVISTAR ARENA MÁS DE 3HS DE FILA VOLVIÓ AL INICIO DE VUELTA
4505,Anger,Alguien sabe porqué la página de Movistar arena te dice que podés sacar hasta 6 entradas y no te deja sacar más de 1???????,Alguien sabe porqué la página de Movistar arena te dice que podés sacar hasta 6 entradas te deja sacar más de 1???????
4506,Anger,Jaja me colgué con que tengo que ir a trabajar y estoy en toalla mirando cada 10min la fila del Movistar arena de Floricienta jajajajajaj   UPS llego tarde,Jaja colgué con que tengo que ir trabajar estoy en toalla mirando cada 10min la fila del Movistar arena de Floricienta jajajajajaj UPS llego tarde
4507,Anger,Me sigue diciendo más de una hora 😩,sigue diciendo más de una hora 😩
4508,Anger,"Chau, más de una hora","Chau, más de una hora"
4509,Anger,Síndrome del colon irritable...   Viadil y a la durma mejor será 😴😴,Síndrome del colon irritable... Viadil la durma mejor será 😴😴
4510,Anger,No se pq estoy tan irritable,se pq estoy tan irritable
4511,Anger,"Mi hijo anda con la regresión del sueño de los 4 meses y estos días han sido súper difíciles. No estoy acostumbrada a que se comporte así, me da penita que ande tan irritable 🥺 despierta llorando de sus siestas y nada lo consuela en un buen rato. Mi corazoncito 💔","Mi hijo anda con la regresión del sueño de los 4 meses estos días han sido súper difíciles. estoy acostumbrada que se comporte así, da penita que ande tan irritable 🥺 despierta llorando de sus siestas nada lo consuela en un buen rato. Mi corazoncito 💔"
4512,Anger,a esta hora me pongo irritable,esta hora pongo irritable
4513,Anger,"Estas navidades he descubierto que mi problema de colon irritable es, sobretodo, con las carnes embutidas. Fuck bitch, voy a seguir jartándome a jamón aunque me cague 🙃","Estas navidades descubierto que mi problema de colon irritable es, sobretodo, con las carnes embutidas. Fuck bitch, voy seguir jartándome jamón aunque cague 🙃"
4514,Anger,Si yo de mal humor soy infumable... mi viejo es totalmente detestable. Que irritable dios 😅,Si yo de mal humor soy infumable... mi viejo es totalmente detestable. Que irritable dios 😅
4515,Anger,"Ahora, entre nosotros, yo creo que la Valdebenito tiene razón en casi todo lo que dijo del fandom de Avello. Pero amiga, tú eris igual de funable que cerdo ceboso y tus seguidoras son tan irritable como las del cerdo ceboso.","Ahora, entre nosotros, yo creo que la Valdebenito tiene razón en casi todo lo que dijo del fandom de Avello. Pero amiga, tú eris igual de funable que cerdo ceboso tus seguidoras son tan irritable como las del cerdo ceboso."
4516,Anger,"Ando súper irritable por el dolor de cabeza, llevo todo el día sintiendo como si fuera a explotar 🥲🥲🥲🥲","Ando súper irritable por el dolor de cabeza, llevo todo el día sintiendo como si fuera explotar 🥲🥲🥲🥲"
4517,Anger,"Dios que sensible e irritable ando últimamente Y no, no puedo decirlo sin llorar","Dios que sensible e irritable ando últimamente no, puedo decirlo sin llorar"
4518,Anger,Estoy irritable hoy no quiero ni que me hablen,Estoy irritable hoy quiero ni que hablen
4519,Anger,"Buenos días…  ""Todos los especialistas de la pasión nos lo dicen: no hay amor eterno si no es contrariado. No hay pasión sin lucha"".  Albert Camus","Buenos días… ""Todos los especialistas de la pasión nos lo dicen: hay amor eterno si es contrariado. hay pasión sin lucha"". Albert Camus"
4520,Anger,"Preocupa el gesto de Rafa. Parece contrariado, como que algo no va del todo bien.   #Brisbane","Preocupa el gesto de Rafa. Parece contrariado, como que algo va del todo bien. #Brisbane"
4521,Anger,Todos los especialistas de la pasión nos lo dicen: no hay amor eterno si no es contrariado. No hay pasión sin lucha.,Todos los especialistas de la pasión nos lo dicen: hay amor eterno si es contrariado. hay pasión sin lucha.
4522,Anger,Pues ando contrariado...,Pues ando contrariado...
4523,Anger,"El Ayuntamiento de Madrid reprueba a Ortega Smith por su agresión a Rubiño con los votos de la izquierda y del PP. El concejal de Vox, visiblemente contrariado con el alcalde, acusó al edil de Más Madrid de protagonizar “la única agresión” y luego se marchó de Cibeles sin esperar al resultado del voto. Almeida llamó “cobarde” a Ortega Smith en una breve intervención. https://www.eldiario.es/1_a4fa72?utm_campaign=botonera-share&utm_medium=social&utm_source=twitter via @_somosmadrid","El Ayuntamiento de Madrid reprueba Ortega Smith por su agresión Rubiño con los votos de la izquierda del PP. El concejal de Vox, visiblemente contrariado con el alcalde, acusó al edil de Más Madrid de protagonizar “la única agresión” luego se marchó de Cibeles sin esperar al resultado del voto. Almeida llamó “cobarde” Ortega Smith en una breve intervención. https://www.eldiario.es/1_a4fa72?utm_campaign=botonera-share&utm_medium=social&utm_source=twitter"
4524,Anger,"( ahora se siente contrariado porque -en teoría- tiene el permiso de un mayor, es decir, Tritón para jugar a asustar mortales, pero... En su mente se repite Thanatos regañando por acortar la vida de los mortales al jugar con sus débiles corazones )","( ahora se siente contrariado porque -en teoría- tiene el permiso de un mayor, es decir, Tritón para jugar asustar mortales, pero... En su mente se repite Thanatos regañando por acortar la vida de los mortales al jugar con sus débiles corazones )"
